"tweet_text","dataset"
"Home for the weekend. Going to get a few things done here in the office. Have to pick up the family at the airport around midnight. ","Sentiment140"
"FREE Mega Traffic Generator   http://www.trker.com/go/39824/twkc","twitter_cikm_2010"
"First 2 patients cancelled 2day. Could've spend more time n the gym/: However I will use this time 2 give myself an acu-cosmetic treatment.","twitter_cikm_2010"
"@tbeezyduh yu graduated huh?","twitter_cikm_2010"
"“The waking mind is the least serviceable in the arts.” --","twitter_cikm_2010"
"@EscoWizzy @JerseyGirlsBar 167 bayway avenue, elizabeth nj","twitter_cikm_2010"
"RT @thedonp: The past is a ghost, the future a dream. All we ever have is now. -- Bill Cosby","twitter_cikm_2010"
"NBA Updates Cleveland Browns would give LeBron James a shot: If LeBron James truly believes he can h.. http://bit.ly/1bEydt","twitter_cikm_2010"
"@prekrati wutz betta","twitter_cikm_2010"
"Had fun w/ @ms_sugakane and her friends doing my Pure Romance show for them last night. Thanks for having me mama! :)","twitter_cikm_2010"
"#FF my bestie @stephani__, my beautiful bratty sister @mrslelep, who else who else..","twitter_cikm_2010"
"@girlonferry I just saw the trux on the bridge. Be safe http://myloc.me/4cKvn","twitter_cikm_2010"
"Reality Show Idea: 16 talented young producers compete for the chance to fix whatever went wrong with ""Project Runway"" this season.","twitter_cikm_2010"
"@citizendan Oh, that's sad.  ","Sentiment140"
"I'm definitely excited to go back home to Granada though, for more reason than one! ","Sentiment140"
"@breakmonkey so Its not like the restless feeling I have.just my right leg feeling like as if there's a tight rubber band around my thigh","twitter_cikm_2010"
"3 finals til I'm done ","Sentiment140"
"Guys Like Me... Literally! Who Knew??","twitter_cikm_2010"
"@BrandyBell Awesome! I will try to remember. Or you can email me/call me later about it. :)","twitter_cikm_2010"
"RT @g13n: OMG! http://www.flickr.com/photos/hansvandevorst/tags/nuckingfuts/ #omg <--- OMFG","twitter_cikm_2010"
"Nope! The container must be 3.4 oz or less doesn't matter the content @johncmayer","twitter_cikm_2010"
"Thinking about takin a nap.","twitter_cikm_2010"
"MORNING! ... but its raining and I may be going to work today in the rain... ","Sentiment140"
"RT @melaniewho: Thankful 4 u! http://myloc.me/1IULY","twitter_cikm_2010"
"10,000 BC has a lot of bunz on the cast but just too much killing for my taste. On to the next 1!","twitter_cikm_2010"
"I should be getting use to that... Ambulances in the middle of the night has happened 3 or 4 times the past year.","twitter_cikm_2010"
"@mainephotonut Cheers. I've got a few more shots I want to HDR, hopefully they'll look good too  Nice website btw","Sentiment140"
"Dr Abed is putting moulin rouge in my head.. Someday I'll fly away leave all this toooo yesterdayyYy","twitter_cikm_2010"
"@OGOchoCinco they just showed u and marc anthony jumping around on tv, good stuff","twitter_cikm_2010"
"S/O to my new followers! Don't be strangers ?","twitter_cikm_2010"
"@Marty1090 I noticed that you guys have @XX_1090, but it hasn't been updated for a while.  Do you need help with that?","twitter_cikm_2010"
"@Delta Well you could just see it in the thread here or check the DM I sent last night. Or here it is for the third time. HGQ7OJ","Customer Support on Twitter"
"Anyone attending DevConnections in Vegas- http://ping.fm/MJYhK Let me know!","twitter_cikm_2010"
"@AmericanAir I set you up for that you know...","Customer Support on Twitter"
"Wow it took me this long to get parking ? Wtf I thought the holidays shoppin were over. Damn ppl love to spend","twitter_cikm_2010"
"@MisScherrysweet u been HELLA mia!! ?","twitter_cikm_2010"
"has the worlds biggest hangover!  savage night tho ","Sentiment140"
"Why is my hubz such an angry driver? Geez his road rage is worse than mine!","twitter_cikm_2010"
"Loving Being In Total Control of my Radio Show Again. PLUR.","twitter_cikm_2010"
"@randy4asians Haha you are tooo funny!  bit.ly/z3xGn","twitter_cikm_2010"
"@_huny think I'm gonna go hang w/ the gays 2nite gotta get out the house tired of havn the blues ovr my crazy baby time 4 new opportunities","twitter_cikm_2010"
"Microsoft Live Search Cash Back Program","twitter_cikm_2010"
"@gabanti i want food ","Sentiment140"
"While your blog grows over time keep an eye on that every article is still found easily (clear navigation)!","twitter_cikm_2010"
"Looking  forward to addition ISMA webinars and training!","twitter_cikm_2010"
"@chris2x I'd like to do more special or themed shows. Maybe in between normal episodes.","twitter_cikm_2010"
"Sitting here listening to polyrhythms on a quadranome with my little brother. #bandgeeks","twitter_cikm_2010"
"@istribawel haha iya  starting to tweet again krn mitzy baru ber-tweeter jg Nit.","Sentiment140"
"Headin to the grocery store again!","twitter_cikm_2010"
"Time for dinner at Barney's Burger.  Yummy yummy burger.","twitter_cikm_2010"
"loving the cutting edge graphics at WP is a Gateway Drug at #wcnyc","twitter_cikm_2010"
"Amazon Lightning Deals Reminder: Wireless security out of the box. http://is.gd/4Wrnu","twitter_cikm_2010"
"Just created Twitter not long ago! I know I'm slow, but it's fun following up on people! ","Sentiment140"
"The weather is gone for outdoor runs, time to hit the gym - check out i.d.gym in Lincoln Park. http://bit.ly/3dfYuj","twitter_cikm_2010"
"GossipGirl is on[:","twitter_cikm_2010"
"Since I was in the dr office for 3hr and my foot hurt I made them give me. http://pic.gd/447198","twitter_cikm_2010"
"Watching he's just not that into you...i love this movie. ","Sentiment140"
"@Av127 Hmmmmmmmmm that is a mystery...","twitter_cikm_2010"
"Damn...that was a nap that was very much needed...","twitter_cikm_2010"
"bout to make a rap about the IRS. gotta love ad school","twitter_cikm_2010"
"@AmazonHelp When am I going to get a response on my query on GST invoice?","Customer Support on Twitter"
"@heather_dear coffee saves my life.","twitter_cikm_2010"
"lose fat, get #healthy and be  ! join our members in long-term fat loss!  #weightloss #weightlosspills, #fit, ","Twitter Toxic Tweets"
"I hate having a cold, 'cause then I have to breathe through my mouth, and then I'm always thirsty. Ugh.","twitter_cikm_2010"
"Extra tired from being on the phone all nite with @ITS_MISSMEBITCH. Tryna plan my wedding details lmaooooo after I move to Philly","twitter_cikm_2010"
"@CapriesBev yeah, we are an hour ahead of u","twitter_cikm_2010"
"Looking for something to do near Los Angeles, CA this weekend? http://getu.in/2Ci","twitter_cikm_2010"
"THREE elementary programs on Wednesday! Watch Coraline at Schimelpfenig, Lassie at Parr, or play video games at Davis! All programs at 2pm.","twitter_cikm_2010"
"@XplicitLyric yeah she was plotting and just looking to find the suitable candidate lol #HoeAlert","twitter_cikm_2010"
"*yawns* let's try this again! getting up now..","twitter_cikm_2010"
"Not a good day. Don't feel well, its raining, I'm broke n I'm gonna fail my sustainability quiz. Can't wait for @lauralhogan 21st bday party","twitter_cikm_2010"
"It's Always Sunny in Philadelphia ad has closed captions! Great work! http://bit.ly/I2g5a","twitter_cikm_2010"
"RT @shorty_rex: Wasup son u ready for that 1 on 1 @NY_Dee I got my game up I went to the Knicks Workout Camp~u (cont) http://tl.gd/b7a5g","twitter_cikm_2010"
"Just finished reading Free by Chris Anderson. Great book. I'm going to start saving money to have him come speak in Portland next year.","twitter_cikm_2010"
"@ToniC813 Hey sweets we still on for this Friday right PARTY TIME lol?","twitter_cikm_2010"
"I missed the Duel 2 reunion show  crapppp. I have to get up at 6am... Dare I stay up &amp; wait for it to come on again?","Sentiment140"
"Best blog ever: http://writebadlywell.blogspot.com/. Ever. #fb","twitter_cikm_2010"
"@ponet thats funny.. actually.. i could use a haircut...might be growing it out thru August for Woodstock Anniversary Party....40 yrs  ","Sentiment140"
"@rmcilwain what gme is on big fella?","twitter_cikm_2010"
"Nap on the train tytme","twitter_cikm_2010"
"@all3y3zonm3_81 lmao ooo wrd ! http://myloc.me/4upaL","twitter_cikm_2010"
"Jadi opera neraka dong?! Smangaat y bebiih,jd makin syg dong sm ayang gagap tiap hari,yaaee :p RT @kenitah: Februari.. Hari2 menuju neraka","twitter_cikm_2010"
"I have learned Aj Trapasso has signed with Tampa","twitter_cikm_2010"
"Tell me wat yu want wat yu really really want , ill tell yu want wat I really really want I wana huh I wana huh I wana huh I wanna huh...","twitter_cikm_2010"
"@lexingtonthepup  Thanks for the #MM Mention  ?","twitter_cikm_2010"
"Coud cover here in SE Lower Michigan so no occultation viewing from my area &amp; probably no meteor shower in the morning either ","Sentiment140"
"@MrGoldenBoy u coming to the zubar tonight ? After ur party?","twitter_cikm_2010"
"@kiraababee lol you the only person up on my timeline tweeting their life away","twitter_cikm_2010"
"@fardareismai2 Figuring out how to use the remote.  :)  By the way, I like your stuff.  Congrats on kicking my ass in Slash/Backslash.  :)","twitter_cikm_2010"
"@dms_st ohhhhh!!! I want almond m&amp;ms! Never had! ","Sentiment140"
"@hEAVENxBoUND what have YOOOOUUU been up 2?","twitter_cikm_2010"
"@758122 Hello @758122, please be informed that the service seen on the line was the Soccer messages active on the line. Thank you. ^Ojo","Customer Support on Twitter"
"My sister really just called me out in this restaurant...she was like y ur feet aint touchin the ground ...","twitter_cikm_2010"
"@LENNAURA Yupppp. . . It makes me sound dangerous, like i'll cut sum1 up  Dice you up! Wassup!...Lmaooo","Sentiment140"
"@Spanishgimhott nah I'm chillin stackzzz u going","twitter_cikm_2010"
"Google added our Bing Custom Google Toolbar Button to their gallery  http://bit.ly/FfFwf","Sentiment140"
"Ppl get crazy ima have 2 kome out character I c smh @Honey_iiM_Homee","twitter_cikm_2010"
"thank all my tweeties who showed me birthday love today. thank you sooo much I really do apreciate it! goodnightâ¥. bday is over now. ","Sentiment140"
"@Nye2OomUch I'm home where u","twitter_cikm_2010"
"@JuliaGulia22 again who is that? Haha ENFERNO all the way. Wonder how drunk and stupid I'm gonna get 2nite?","twitter_cikm_2010"
"@edge1981 I'm missing out ","Sentiment140"
"Its a cruel cruel world to face on your own...a heavy cross to carry alone!","twitter_cikm_2010"
"Sometimes being green is boring. Sometimes red, pink, or yellow  are more exciting.","twitter_cikm_2010"
"I am now feeling sick.. ","Sentiment140"
"steak at ruby Tuesday for lunch. I needed it. plus a lot of remaining seated. my dogs are barking. 3 more hours.","twitter_cikm_2010"
"@Leading_Ladyy imma leave yall city alone lol","twitter_cikm_2010"
"Bonine does know that there are such things as strikes, right?","twitter_cikm_2010"
"Anything from Journey!!! RT @moonfrye: Question: What is the greatest wedding song of all time?","twitter_cikm_2010"
"@NewNewBeretta what do u want to know???","twitter_cikm_2010"
"Ok just woke up voice gone crazy party@PRIMAL WTF smh now I'm pissed hungry as fuck kroger is closed bombaclawt!!!!!","twitter_cikm_2010"
"@mrosenbaum711 michael you are fantastic! i love you! ","Sentiment140"
"RT @D_Dave: Good studio session with @matikbkny and @mr_tae»Yuuuupp chillin wit my nigga @Tunesbx now ya digg","twitter_cikm_2010"
"@PaulDJohnston you're a natural born optimist, ain't you? ","Sentiment140"
"@Uber_Support so because my driver took a longer route &amp; got me to my destination 30 min late i had to pay extra? Thats totally unfair.","Customer Support on Twitter"
"Headed straight for the storm. Dorothy 2 is ready. http://tweetphoto.com/7617056","twitter_cikm_2010"
"Thank you all for sharing your knowledge. Halloween has been a 2 dimensional concept now became 5th dimensional. Thank you. yoko","twitter_cikm_2010"
"My appetite is never ending today. What is going on?","twitter_cikm_2010"
"Shout out to everyone that had to get up for work after partyin all night!!","twitter_cikm_2010"
"@PamONUTSS Ain't it a damn shame??!!  So depressing.   Feel like I am in Seattle as my girl said earlier.  She's right.","Sentiment140"
"@yosoycheka mi pana.. we have to play fight night 4 online... or other game... Ven vs PR...lol","twitter_cikm_2010"
"Kinda scared to go into my kitchen and see my ant farm. Sure hope Windex takes care of more then just dirty glass.","twitter_cikm_2010"
"@jml0423 they all still talk about him they didn't even date http://myloc.me/31YHA","twitter_cikm_2010"
"@Ebonieshia as you are my sista","twitter_cikm_2010"
"Lmfaooooooooo yayyyy youuuu.  RT @bakinky: DAMMNNNN IT ALL TO HELL. I have Jury Duty tomorrow :(","twitter_cikm_2010"
"@JenniferMSU I know :(","twitter_cikm_2010"
"YO PEEPZ ADD ME ON MYSPACEMYSPACE.com/definitionofacountrymacAdd me  http://myloc.me/CZ9S","twitter_cikm_2010"
"@wordnrrrd That sucks. But we can still hang out, no? http://myloc.me/2Jouc","twitter_cikm_2010"
"Dunno why The Voice has a plethora of Christmas lights in its storage, but I'm sure glad it was all put away very neatly.","twitter_cikm_2010"
"@Lovely_Tempest idk to tell the truth gotta call later","twitter_cikm_2010"
"CFP - 10th European Conference on e-Government 2010 http://bit.ly/uWKfj","twitter_cikm_2010"
"There are certain reasons why I don't do too much for people....today was a slap in my face and confirmation on why I am the way I am","twitter_cikm_2010"
"Via @GrandEclectus: http://twitpic.com/11w3az B4 Crackfox, Freddy Kruger  sported heroin chic! FK&Crackfox, separated at birth? #mightyboosh","twitter_cikm_2010"
"I always resort to eating noodles when I make my own food. Need to remedy that before I become the size of a house ","Sentiment140"
"Q:Who was the best boss you've ever had? A:my aunt. ;) http://formspring.me/ryansnodgrass/q/282657882","twitter_cikm_2010"
"COMMENT MY NEW DEFAULT PLEASEE <3 BRB","twitter_cikm_2010"
"@lissettebagtas u wanna come with to get yogurt? i was just bout to call u","twitter_cikm_2010"
"In spanish aka spiiiiice world. Boooobie","twitter_cikm_2010"
"@feltbeats yes that one","twitter_cikm_2010"
"@xthemusic 'fraid so, kidda. time to re-evaluate everything ","Sentiment140"
"My #ff for the week is @ExeWinesClt. Follow him for info on wine, #clt food and his own personal adventures.","twitter_cikm_2010"
"don’ call yourself indian you can’ even see how much modi has done help india ’ cleaned the streets contributed reducing corruption and most importantly doesn’ sit around and take beatings from pakistan like congress used ","Twitter Sentiments Dataset"
